library_ID,title,organism,collection_date,geo_loc_name,depth,samp_size,size_frac,lat_lon,design_description,env_broad_scale,env_local_scale,env_medium,collection_method,samp_collect_device,samp_mat_process,source_material_id,sample_name,sample_accession,study_accession
P9607_1019_S19,16S rRNA NA 2017-08-15 NA By31,Seawater,2017-08-15T00:00:00Z,By31,25-60,8 litres,20,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-57,NA,NA,NA
P9607_1071_S71,16S rRNA Acartia 2017-08-15 NA By31,Acartia,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,NA,NA
P9607_1072_S72,16S rRNA Acartia 2017-08-15 NA By31,Acartia,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,NA,NA
P9607_1073_S73,16S rRNA Acartia 2017-08-15 NA By31,Acartia,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,NA,NA
P9607_1074_S74,16S rRNA Pseudocalanus 2017-08-15 NA By31,Pseudocalanus,2017-08-15T00:00:00Z,By31,60-100,6 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-51,NA,NA,NA
P9607_1075_S75,16S rRNA Pseudocalanus 2017-08-15 NA By31,Pseudocalanus,2017-08-15T00:00:00Z,By31,60-100,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-51,NA,NA,NA
P9607_1076_S76,16S rRNA Eurytemora 2017-08-15 NA By31,Eurytemora,2017-08-15T00:00:00Z,By31,60-100,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-51,NA,NA,NA
RD-1794-Oa141_S1,16S rRNA Keratella 2017-08-15 Surface By31,Keratella,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_141,ENA:ERR4314854,ENA:PRJEB39191
RD-1794-Oa142_S2,16S rRNA Keratella 2017-08-15 Surface By31,Keratella,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_142,ENA:ERR4314855,ENA:PRJEB39191
RD-1794-Oa143_S3,16S rRNA Keratella 2017-08-15 Surface By31,Keratella,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_143,ENA:ERR4314856,ENA:PRJEB39191
RD-1794-Oa144_S4,16S rRNA Keratella 2017-08-15 Surface By31,Keratella,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_144,ENA:ERR4314857,ENA:PRJEB39191
RD-1794-Oa146_S5,16S rRNA Keratella 2017-08-15 Surface By31,Keratella,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_146,ENA:ERR4314858,ENA:PRJEB39191
RD-1794-Oa147_S6,16S rRNA Synchaeta_baltica 2017-08-15 Surface By31,Synchaeta_baltica,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_147,ENA:ERR4314859,ENA:PRJEB39191
RD-1794-Oa148_S7,16S rRNA Synchaeta_baltica 2017-08-15 Surface By31,Synchaeta_baltica,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_148,ENA:ERR4314860,ENA:PRJEB39191
RD-1794-Oa149_S8,16S rRNA Synchaeta_baltica 2017-08-15 Surface By31,Synchaeta_baltica,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_149,ENA:ERR4314861,ENA:PRJEB39191
RD-1794-Oa150_S9,16S rRNA Synchaeta_baltica 2017-08-15 Surface By31,Synchaeta_baltica,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_150,ENA:ERR4314862,ENA:PRJEB39191
RD-1794-Oa151_S10,16S rRNA Synchaeta_baltica 2017-08-15 Surface By31,Synchaeta_baltica,2017-08-15T00:00:00Z,By31,0-30,4 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_151,ENA:ERR4314863,ENA:PRJEB39191
RD-1794-Oa161_S11,16S rRNA Synchaeta_baltica 2018-03-19 Surface By31,Synchaeta_baltica,2018-03-19T00:00:00Z,By31,0-30,3 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-83,O_a_161,ENA:ERR4314864,ENA:PRJEB39191
RD-1794-Oa162_S12,16S rRNA Synchaeta_baltica 2018-03-19 Surface By31,Synchaeta_baltica,2018-03-19T00:00:00Z,By31,0-30,3 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-83,O_a_162,ENA:ERR4314865,ENA:PRJEB39191
RD-1794-Oa163_S13,16S rRNA Synchaeta_baltica 2018-03-19 Surface By31,Synchaeta_baltica,2018-03-19T00:00:00Z,By31,0-30,3 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-83,O_a_163,ENA:ERR4314866,ENA:PRJEB39191
RD-1794-Oa164_S14,16S rRNA Synchaeta_baltica 2018-03-19 Surface By31,Synchaeta_baltica,2018-03-19T00:00:00Z,By31,0-30,3 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-83,O_a_164,ENA:ERR4314867,ENA:PRJEB39191
RD-1794-Oa165_S15,16S rRNA Synchaeta_baltica 2018-03-19 Surface By31,Synchaeta_baltica,2018-03-19T00:00:00Z,By31,0-30,4 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-83,O_a_165,ENA:ERR4314868,ENA:PRJEB39191
RD-1794-Oa181_S21,16S rRNA Helicostomella 2017-08-15 Surface By31,Helicostomella,2017-08-15T00:00:00Z,By31,0-30,10 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_181,ENA:ERR4314874,ENA:PRJEB39191
RD-1794-Oa182_S22,16S rRNA Helicostomella 2017-08-15 Surface By31,Helicostomella,2017-08-15T00:00:00Z,By31,0-30,10 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_182,ENA:ERR4314875,ENA:PRJEB39191
RD-1794-Oa183_S23,16S rRNA Helicostomella 2017-08-15 Surface By31,Helicostomella,2017-08-15T00:00:00Z,By31,0-30,10 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_183,ENA:ERR4314876,ENA:PRJEB39191
RD-1794-Oa184_S24,16S rRNA Helicostomella 2017-08-15 Surface By31,Helicostomella,2017-08-15T00:00:00Z,By31,0-30,10 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_184,ENA:ERR4314877,ENA:PRJEB39191
RD-1794-Oa185_S25,16S rRNA Helicostomella 2017-08-15 Surface By31,Helicostomella,2017-08-15T00:00:00Z,By31,0-30,10 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,O_a_185,ENA:ERR4314878,ENA:PRJEB39191
RD-1794-Oa312_S26,16S rRNA NA 2018-03-19 NA By31,Seawater,2018-03-19T00:00:00Z,By31,0-20,1 litres,2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-88,NA,ENA:ERR4314879,ENA:PRJEB39191
RD-1794-Oa313_S27,16S rRNA NA 2018-03-19 NA By31,Seawater,2018-03-19T00:00:00Z,By31,0-20,0.5 litres,0.2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-89,NA,ENA:ERR4314880,ENA:PRJEB39191
RD-1794-Oa315_S61,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,0-20,4 litres,20,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-95,NA,ENA:ERR4314881,ENA:PRJEB39191
RD-1794-Oa316_S62,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,0-20,4 litres,2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-96,NA,ENA:ERR4314882,ENA:PRJEB39191
RD-1794-Oa317_S63,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,0-20,2 litres,0.2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-97,NA,ENA:ERR4314883,ENA:PRJEB39191
RD-1794-Oa318_S64,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,0-20,4 litres,20,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-98,NA,ENA:ERR4314884,ENA:PRJEB39191
RD-1794-Oa319_S65,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,0-20,4 litres,2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-99,NA,ENA:ERR4314885,ENA:PRJEB39191
RD-1794-Oa31_S130,16S rRNA Bosmina 2017-08-15 NA By31,Bosmina,2017-08-15T00:00:00Z,By31,0-30,10 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,ENA:ERR4314886,ENA:PRJEB39191
RD-1794-Oa320_S66,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,0-20,2 litres,0.2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-100,NA,ENA:ERR4314887,ENA:PRJEB39191
RD-1794-Oa321_S67,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,0-20,4 litres,20,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-107,NA,ENA:ERR4314888,ENA:PRJEB39191
RD-1794-Oa322_S68,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,0-20,4 litres,2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-108,NA,ENA:ERR4314889,ENA:PRJEB39191
RD-1794-Oa323_S69,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,0-20,4 litres,0.2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-109,NA,ENA:ERR4314890,ENA:PRJEB39191
RD-1794-Oa324_S70,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,30-100,2 litres,20,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-101,NA,ENA:ERR4314891,ENA:PRJEB39191
RD-1794-Oa325_S71,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,30-100,4 litres,2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-102,NA,ENA:ERR4314892,ENA:PRJEB39191
RD-1794-Oa326_S72,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,30-100,4 litres,0.2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-103,NA,ENA:ERR4314893,ENA:PRJEB39191
RD-1794-Oa327_S73,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,30-100,4 litres,20,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-104,NA,ENA:ERR4314894,ENA:PRJEB39191
RD-1794-Oa328_S74,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,30-100,4 litres,2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-105,NA,ENA:ERR4314895,ENA:PRJEB39191
RD-1794-Oa329_S75,16S rRNA NA 2018-04-16 NA By31,Seawater,2018-04-16T00:00:00Z,By31,30-100,4 litres,0.2,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Pooled water sample,Niskin Bottle,"Bulk DNA extraction, DNeasy Plant Kit",ID-106,NA,ENA:ERR4314896,ENA:PRJEB39191
RD-1794-Oa32_S131,16S rRNA Bosmina 2017-08-15 NA By31,Bosmina,2017-08-15T00:00:00Z,By31,0-30,10 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,ENA:ERR4314897,ENA:PRJEB39191
RD-1794-Oa33_S132,16S rRNA Bosmina 2017-08-15 NA By31,Bosmina,2017-08-15T00:00:00Z,By31,0-30,10 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,ENA:ERR4314898,ENA:PRJEB39191
RD-1794-Oa36_S133,16S rRNA Acartia 2017-08-15 NA By31,Acartia,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,ENA:ERR4314899,ENA:PRJEB39191
RD-1794-Oa37_S134,16S rRNA Acartia 2017-08-15 NA By31,Acartia,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,ENA:ERR4314900,ENA:PRJEB39191
RD-1794-Oa38_S135,16S rRNA Acartia 2017-08-15 NA By31,Acartia,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,ENA:ERR4314901,ENA:PRJEB39191
RD-1794-Oa400_S91,16S rRNA polychaeta 2018-04-16 NA By31,polychaeta,2018-04-16T00:00:00Z,By31,30-60,4 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-91,NA,ENA:ERR4314902,ENA:PRJEB39191
RD-1794-Oa401_S92,16S rRNA Pseudocalanus 2018-03-19 NA By31,Pseudocalanus,2018-03-19T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-84,NA,ENA:ERR4314903,ENA:PRJEB39191
RD-1794-Oa402_S93,16S rRNA Pseudocalanus 2018-03-19 NA By31,Pseudocalanus,2018-03-19T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-84,NA,ENA:ERR4314904,ENA:PRJEB39191
RD-1794-Oa403_S94,16S rRNA Pseudocalanus 2018-03-19 NA By31,Pseudocalanus,2018-03-19T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-84,NA,ENA:ERR4314905,ENA:PRJEB39191
RD-1794-Oa404_S95,16S rRNA Acartia 2018-03-19 NA By31,Acartia,2018-03-19T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-83,NA,ENA:ERR4314906,ENA:PRJEB39191
RD-1794-Oa405_S96,16S rRNA Acartia 2018-03-19 NA By31,Acartia,2018-03-19T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-83,NA,ENA:ERR4314907,ENA:PRJEB39191
RD-1794-Oa406_S97,16S rRNA Acartia 2018-03-19 NA By31,Acartia,2018-03-19T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-83,NA,ENA:ERR4314908,ENA:PRJEB39191
